加速度X：	 加速度Y：	 加速度Z：	角速度X：	 角速度Y：	 角速度Z：	 地磁X：	 地磁Y：	 地磁Z：
15.4692	3.23789	-1.55217	-0.257229	0.487423	-1.38052	-63.4209	-58.9618	-7.58956
15.4988	3.2529	-1.65832	-0.269045	0.573573	-1.41598	-61.9663	-59.2238	-8.34693
14.4602	3.4335400000000003	-2.16798	-0.14033900000000002	0.585583	-1.52581	-60.2768	-60.0505	-8.7409
13.9782	3.43306	-2.46813	-0.145525	0.561605	-1.57804	-59.155	-60.4144	-9.24907
14.0551	4.79471	-2.1550700000000003	-0.200977	0.51461	-1.66843	-57.247	-61.6706	-11.1348
14.5668	5.59667	-1.97875	-0.190836	0.602286	-1.78574	-55.8923	-62.3801	-11.1534
13.44	3.6000400000000004	-1.87553	-0.300974	0.7280270000000001	-1.79352	-54.092	-63.7477	-12.6681
11.2926	1.36149	-1.52395	-0.36888	0.757825	-1.7453599999999998	-53.637	-64.8521	-13.7976
10.6604	0.771165	-1.7759900000000002	-0.35141100000000003	0.658867	-1.67535	-51.7228	-65.5797	-13.9448
11.1695	1.05813	-2.2034	-0.229784	0.600023	-1.67952	-51.3883	-66.0197	-14.9424
10.9738	1.87465	-2.3563400000000003	-0.033644199999999985	0.608168	-1.70335	-49.0015	-67.9887	-14.2403
10.8993	2.93347	-2.28368	0.0226479	0.5624319999999999	-1.76035	-48.98	-69.3181	-13.8833
11.3373	3.73584	-1.75885	0.0291996	0.551922	-1.73522	-47.9687	-70.0041	-14.7653
11.4605	4.40218	-1.0957	-0.080946	0.569804	-1.7243099999999998	-46.7326	-69.62100000000001	-13.6573
11.1607	4.71991	-0.958913	-0.14866600000000002	0.584299	-1.7346	-44.4517	-72.2432	-13.3326
11.1434	4.5982400000000005	-1.5033	-0.123652	0.570067	-1.76381	-43.9763	-74.4597	-13.8553
11.2178	4.2350900000000005	-1.63874	-0.136488	0.592721	-1.74158	-42.5083	-74.4204	-12.3815
11.0694	3.84236	-1.1826299999999998	-0.152927	0.60615	-1.68478	-40.8307	-74.2572	-12.5173
11.4318	4.50844	-0.77805	-0.207423	0.603648	-1.64792	-40.0243	-75.6142	-12.167
11.581	4.61405	-1.02135	-0.197635	0.6431100000000001	-1.64831	-38.2298	-76.0017	-12.6809
10.4675	4.28052	-1.45328	-0.0995334	0.564429	-1.61334	-37.2111	-76.3766	-12.0744
9.87884	3.56876	-2.06841	-0.07325599999999999	0.473409	-1.5322	-36.3036	-76.7492	-11.3431
9.83518	5.02104	-1.83068	-0.00278779	0.428378	-1.4127	-34.5148	-76.5882	-11.6036
11.5801	6.82185	-1.39169	-0.0376293	0.350903	-1.4040700000000002	-34.3024	-75.8218	-11.7209
10.862	6.822539999999999	-0.691657	-0.0960067	0.469944	-1.40941	-33.6122	-77.1682	-11.8647
9.87209	6.853039999999999	-0.30811700000000003	-0.118655	0.39589	-1.34793	-33.378	-78.1628	-12.3723
10.5482	7.427939999999999	-0.313558	-0.0201034	0.33102600000000004	-1.31125	-33.236999999999995	-78.9691	-10.1541
10.022	6.732	-0.369065	0.102723	0.358011	-1.26735	-32.0936	-79.6923	-8.56202
8.62665	5.53742	0.12651600000000002	0.00408169	0.458782	-1.14929	-31.501	-80.9509	-6.723610000000001
7.95056	5.40113	0.115411	0.039545	0.356716	-1.01073	-31.3066	-78.9689	-6.9516100000000005
8.60858	4.52323	-0.5360739999999999	0.138379	0.239985	-0.890251	-30.0561	-79.472	-5.60564
8.05072	3.4638400000000003	-0.953489	0.254875	0.218898	-0.735746	-30.6229	-79.0108	-5.59609
8.08201	4.35652	-0.714364	0.275656	0.136889	-0.5946670000000001	-30.406	-78.1441	-4.96972
9.11818	5.36993	-0.8744799999999999	0.442368	0.0763775	-0.6034609999999999	-31.3011	-77.6843	-3.96727
7.64468	3.7056	-1.07319	0.406626	0.117478	-0.461377	-30.9432	-77.8397	-1.4962799999999998
6.6238	3.41821	-0.900358	0.309014	0.0299429	-0.250553	-30.7463	-75.9697	-1.60172
7.629739999999999	4.43156	-1.10572	0.433971	-0.00900154	-0.209627	-31.4106	-75.6365	0.0163912
7.28355	4.23467	-1.2546	0.445453	-0.0629661	-0.061220400000000015	-32.7694	-74.4888	0.287304
6.58023	4.50755	-0.616062	0.348308	-0.0497923	0.07571389999999999	-33.1121	-73.604	1.04222
6.6562899999999985	4.76495	-0.405401	0.370571	-0.0841148	0.199126	-33.6968	-72.1429	0.567469
5.79845	4.28034	-0.747396	0.322802	-0.0958054	0.306023	-34.4911	-71.0216	1.3286
5.67702	4.96051	-1.09705	0.403726	-0.160643	0.431666	-36.1889	-69.7501	1.47982
6.08165	5.5652599999999985	-1.37358	0.477347	-0.209543	0.507024	-38.551	-69.1155	1.50591
5.57114	5.2929900000000005	-1.29431	0.546797	-0.20734	0.632478	-39.2274	-68.5467	2.01263
4.92742	5.61111	-0.777321	0.5383600000000001	-0.189402	0.7531479999999999	-40.3652	-66.9704	2.65764
4.8074	5.05155	-0.699207	0.514	-0.208432	0.789141	-42.1655	-66.0343	3.4250199999999995
4.20707	2.93426	-0.416773	0.487605	-0.119934	0.983685	-43.1822	-65.447	3.4396
2.97644	2.88897	-0.122522	0.531436	-0.153294	1.18751	-43.5281	-64.1257	4.5705300000000015
3.74234	4.5678	-0.298478	0.669026	-0.24453000000000005	1.17205	-44.2358	-61.8881	4.10507
4.95903	6.06529	-0.43084	0.782193	-0.271062	1.12484	-45.8056	-61.4014	4.86578
4.61459	6.48899	-0.203345	0.783121	-0.190496	1.1382	-46.5983	-60.3905	5.6257199999999985
3.96726	5.80788	-0.485285	0.7830239999999999	-0.173444	1.20768	-46.8437	-58.7304	5.89299
3.24365	2.96371	-0.896078	0.743114	-0.20789	1.3388	-48.5528	-56.5777	6.17749
2.26641	1.8441	-1.00837	0.81726	-0.22605300000000006	1.54521	-49.3549	-54.6888	7.3182
3.10953	3.2211	-0.65403	0.737548	-0.273624	1.6123	-50.2772	-52.7827	7.4698600000000015
4.0142	3.96335	0.095538	0.635356	-0.224621	1.66921	-51.417	-51.2031	7.8673600000000015
4.09309	4.64504	0.955633	0.378284	-0.0883055	1.69975	-53.6835	-49.4671	7.780639999999999
3.8671	4.55406	0.805774	0.389273	-0.170733	1.70294	-53.3853	-46.8285	7.68257
3.86429	3.93316	0.17210699999999998	0.381718	-0.164323	1.67147	-55.0923	-44.8948	7.84093
3.50078	3.84146	-0.537022	0.489536	-0.172677	1.6338700000000002	-56.4577	-43.6285	7.494269999999998
3.1539	3.43264	-0.836569	0.486534	-0.264564	1.61882	-56.9161	-42.62600000000001	8.00383
3.125	3.25148	-0.5482630000000001	0.362426	-0.207554	1.66787	-57.1617	-41.7203	6.901489999999999
2.886	2.90398	-0.197766	0.243589	-0.225434	1.72174	-59.1878	-40.4502	8.04561
3.09671	3.20662	-0.124183	0.210497	-0.22030500000000006	1.7114599999999998	-59.1039	-38.7904	7.443739999999999
3.15636	2.08735	-0.151169	0.247675	-0.25655300000000003	1.71358	-60.3576	-37.6351	6.84742
3.03697	1.49773	0.07839	0.270062	-0.25356	1.76093	-60.602	-36.1924	6.86481
3.26151	1.37656	-0.104035	0.34108	-0.34526	1.7098400000000002	-61.8542	-35.1475	6.2673
3.5455400000000004	1.1342299999999998	-0.422604	0.392398	-0.317252	1.76145	-61.4131	-34.2886	6.89175
3.68057	1.20983	-0.46897	0.422251	-0.336913	1.69911	-61.6748	-31.9548	6.29989
3.62091	1.3763	-0.378377	0.287919	-0.35991	1.75447	-61.9109	-31.1727	6.1863800000000015
3.42714	1.86066	-0.045931699999999985	0.220573	-0.32969	1.69943	-62.8365	-29.5844	5.34445
3.38236	2.67742	-0.0331861	0.167627	-0.386327	1.6971900000000002	-62.9511	-29.4684	5.22284
3.8177	4.55277	-0.238289	0.206349	-0.418838	1.60482	-61.7553	-27.4016	4.24488
4.95935	7.42652	-0.450356	0.23523	-0.487378	1.45773	-61.5348	-26.8643	4.74392
6.16239	9.10589	-0.26539	0.255931	-0.437987	1.2944	-62.3222	-26.5089	5.00171
5.47123	6.51954	-0.117182	0.196891	-0.308882	1.24346	-62.3462	-25.2832	4.14853
4.76715	5.86964	0.403246	-0.007987600000000001	-0.34645	1.22524	-62.2363	-24.8524	4.64734
6.21034	6.80795	0.58932	-0.138221	-0.331075	1.09664	-61.6929	-24.4124	3.28602
7.199439999999999	6.7016	0.0244053	-0.215339	-0.309147	0.996603	-62.3801	-23.2867	3.42743
6.9417300000000015	4.85576	-0.407209	-0.252598	-0.220344	0.971342	-62.1665	-22.9535	2.68656
6.8041	4.90038	-0.996895	-0.0790193	-0.244008	0.866808	-62.2802	-22.8392	2.68871
7.99118	4.76463	-0.911952	0.0609835	-0.312648	0.8452639999999999	-63.1858	-22.47	2.20494
7.3929	3.72173	-0.209199	0.0983663	-0.211417	0.8612790000000001	-63.4434	-20.3585	1.73445
4.83571	3.73971	2.5892	-2.38544	0.107908	-1.01157	-54.4276	-28.0877	36.8552
4.0509900000000005	-2.15977	2.14316	-1.82334	0.0256041	-1.33226	-54.4242	-29.1715	35.3583
3.05657	-4.00595	1.56411	-0.666285	-0.106469	-1.58489	-53.9537	-30.4096	35.9601
2.40909	-3.87043	1.1887299999999998	0.483559	-0.2867	-1.7371599999999998	-53.6128	-30.5368	36.3273
1.9734	-2.69089	1.09644	1.3061	-0.443269	-1.91056	-52.4615	-32.0275	37.5398
1.41821	-1.57167	1.17146	1.6607	-0.430065	-1.99064	-51.562	-32.1711	37.6547
1.0289	-1.7528700000000002	1.49195	1.5951799999999998	-0.295247	-1.98876	-51.1091	-32.0864	38.3946
0.9530863333333331	-2.4840733333333334	1.3736233333333334	1.3902976666666669	-0.17528149999999998	-1.8983700000000001	-50.42243333333333	-32.85193333333333	38.83466666666666
0.8772726666666667	-3.215276666666667	1.2552966666666667	1.1854153333333333	-0.055316	-1.80798	-49.73576666666667	-33.617466666666665	39.27473333333333
0.801459	-3.94648	1.13697	0.980533	0.0646495	-1.7175900000000002	-49.0491	-34.383	39.7148
1.51407	-2.6739900000000003	2.62748	0.665758	0.202144	-1.6226	-48.8304	-34.2739	39.219
0.268548	6.199319999999998	-1.2842	0.524117	0.137129	-1.85282	-47.9181	-35.1933	39.5731
4.03613	5.24021	5.2826900000000006	0.563335	0.425338	-2.6739900000000003	-47.1239	-36.0988	39.1856
5.939215	4.33586	-4.834854999999999	1.5863125	0.09126299999999997	-2.8556100000000004	-46.16425	-36.57465	39.23455
7.8423	3.43151	-14.9524	2.60929	-0.242812	-3.03723	-45.2046	-37.0505	39.2835
20.2407	-6.8483800000000015	-13.0478	2.79051	-0.204476	-2.67167	-44.5168	-37.3147	40.7604
19.2984	-2.39658	-8.75874	2.34515	-0.578118	-1.99416	-44.1675	-37.1324	42.74
9.88609	4.41966	-11.228	1.90893	-0.90663	-2.17091	-43.0454	-37.1735	42.8542
11.2448	11.4135	-6.49011	1.29285	-0.8243879999999999	-1.6699700000000002	-41.5799	-37.238	43.8317
10.1597	11.3108	-3.69914	0.139995	-0.677403	-1.30847	-40.6734	-37.3931	44.8129
9.90677	6.567069999999998	0.82776	-0.135633	-0.521702	-0.8500639999999999	-40.5444	-38.1796	45.5461
16.3921	9.23344	3.20637	0.455111	-0.417712	-0.425306	-39.7603	-37.667	46.4116
21.5486	8.963519999999997	4.16364	0.320865	-0.114702	-0.143171	-40.5616	-37.7199	44.1896
25.8739	8.94458	0.266112	0.466275	0.081715	0.219838	-40.8964	-37.8184	44.1913
27.8475	10.3942	-2.07986	0.285738	0.2441	0.495019	-41.0019	-38.1489	44.4362
24.187	11.4534	-0.974087	-0.110001	0.408006	0.8689030000000001	-40.6735	-36.9616	45.5601
21.5928	12.1651	0.112003	-0.410016	0.5482	1.31608	-41.9096	-37.5606	44.0785
18.196	12.1033	-0.308678	-0.7111890000000001	0.487651	1.82753	-42.1358	-37.5494	43.8329
18.5263	10.8783	-0.276221	-1.20014	0.439878	2.37091	-43.9579	-35.6067	43.621
20.807	8.3977	-0.749546	-1.84869	0.409197	2.63124	-44.8604	-35.4582	43.1348
19.7175	2.92034	-2.26993	-2.34863	0.351169	3.02561	-46.1041	-35.5053	41.6592
20.3452	-1.04289	-2.77511	-2.80579	0.133148	3.20669	-46.6683	-35.3719	41.4177
23.0806	-5.07992	-2.17125	-3.18062	0.0706698	3.32013	-48.0407	-34.094	40.2047
18.9941	-7.42512	-2.09659	-3.25865	0.0946277	3.46509	-49.6189	-33.9168	39.3531
12.771	-9.33324	-2.88984	-3.07272	0.0894232	3.59157	-50.3124	-33.104	38.1296
9.23318	-6.73498	-4.89239	-2.3331	0.297821	3.38199	-52.3438	-32.1485	38.0326
5.3146900000000015	3.77139	-8.67404	-0.92558	0.528878	2.34411	-52.3519	-32.1352	37.0426
6.64155	20.6966	-8.675	0.742991	0.398767	0.458286	-52.1282	-32.0344	37.1656
8.38775	32.0862	-8.59983	1.24632	0.188614	-1.34471	-52.6914	-31.6869	37.4215
9.33337	31.0622	-5.10532	-0.601248	0.158649	-2.355	-51.8884	-33.3617	36.7782
12.1004	14.2505	0.38274	-1.7632599999999998	0.505501	-2.94561	-50.6389	-35.0489	35.8835
11.5885	1.09244	1.0332	-0.988155	0.29272800000000004	-3.27878	-49.1566	-37.0818	35.4784
10.3599	-7.56208	-1.20272	1.22679	-0.0374802	-3.76051	-48.0143	-38.5576	35.5771
5.95495	-6.497855	-2.098425	2.3081	-0.4458126000000001	-3.5748	-46.42705	-38.96545	37.1689
1.55	-5.43363	-2.99413	3.38941	-0.854145	-3.38909	-44.8398	-39.3733	38.7607
-4.10334	-5.96568	-4.14294	2.10042	-1.1255700000000002	-2.73805	-43.5898	-39.7677	40.2316
-4.75016	-8.3984	10.277	-1.3401	-0.4581	-1.189	-43.0158	-40.8878	39.9674
-8.76454	-10.1502	13.1948	-3.3151300000000004	0.786104	-0.397944	-44.0249	-41.8223	38.2328
-13.4868	-17.6996	12.4572	-3.73348	1.15986	0.418982	-43.3674	-42.5754	35.0011
-16.2638	-21.0854	2.37248	-1.96951	0.576167	1.15469	-44.4735	-43.9625	34.3765
-11.6933	-20.1003	3.17748	-0.655276	0.185892	1.83509	-45.042	-42.9594	35.1345
-6.78585	-13.7184	1.57195	0.478335	0.088615	2.2050400000000003	-46.6296	-41.6886	35.0372
-5.37716	-10.1846	-3.10854	1.2553299999999998	-0.232756	2.54043	-47.5329	-40.784	35.797
-2.59134	-6.0532	-1.7896	1.20554	-0.40465	2.84275	-48.334	-38.8968	37.0614
1.9671	-3.45963	3.24815	0.986396	-0.17758800000000002	2.89787	-49.364	-36.6706	38.3314
3.5134	-3.32347	2.99733	1.56675	-0.00588754	2.81751	-50.4078	-34.8527	37.1215
5.43989	-2.26773	0.183687	2.25828	0.012437899999999998	2.53513	-50.8746	-32.7582	38.5092
6.8026100000000005	1.84052	-4.75571	2.84973	0.0252861	2.1713	-52.4665	-30.8334	39.0379
6.95942	5.9366	-7.07028	3.22352	-0.0409931	1.66829	-52.7032	-29.7268	39.423
8.41393	7.9974	-4.23921	2.79103	0.114144	1.23378	-52.8439	-27.1961	40.3176
9.41933	21.3302	1.79692	2.61855	0.49459	0.7091069999999999	-52.4177	-25.558000000000003	40.4553
13.1702	62.0098	-16.6221	7.805739999999999	1.55122	-3.9788	-51.8534	-23.5355	44.557
31.6972	19.9953	-5.4004	-0.363041	1.70073	-7.72253	-50.2466	-27.6411	42.0245
12.2134	-39.2405	-19.3183	-5.68621	0.7294729999999999	-1.25784	-49.3024	-31.9553	40.3616
-6.71299	-33.1512	-8.461110000000001	-2.99125	-1.08182	-1.91919	-48.6152	-33.081	40.2202
13.6962	-16.4305	-18.3401	0.304077	-1.64303	-3.01625	-46.9022	-34.8089	41.178
31.4608	10.1642	7.0736300000000005	2.98607	-1.64062	-2.15841	-45.4267	-34.89	43.3931
20.4672	13.9888	7.46783	1.75334	-1.06195	-1.81671	-44.4242	-34.8068	42.7669
7.93055	13.4543	5.58369	0.39626	-0.92498	-1.26522	-43.2875	-34.9798	44.4887
18.7889	2.77416	2.0338700000000003	0.22089	-0.77413	-0.8459780000000001	-43.7206	-35.8519	44.8542
32.7264	2.87333	-5.98646	0.703674	-0.384381	-0.569283	-43.1713	-35.2061	44.6091
31.4371	4.50274	-9.08757	0.659538	-0.110296	-0.614881	-42.7185	-34.9057	45.7226
27.8858	9.83259	-3.66745	0.237668	0.201575	-0.316089	-43.8357	-35.843	44.4839
21.0408	11.425	1.07083	-0.0962336	0.490399	0.0189541	-43.593	-36.9595	44.8414
12.8846	10.3951	1.3899	-0.0929873	0.621552	0.553491	-43.8419	-35.4016	44.4887
10.0419	10.3934	0.542299	0.0486884	0.627398	1.1510200000000002	-44.6344	-34.8221	44.5014
10.3364	9.84723	-0.8499479999999999	-0.238779	0.511667	1.71163	-45.4403	-33.5739	44.0261
12.2085	8.81757	-2.1430700000000003	-0.799358	0.362441	2.18376	-45.4494	-33.3432	43.286
14.9094	6.89655	-2.75665	-1.40183	0.380481	2.51398	-47.3634	-33.2629	42.3123
15.4618	4.3548800000000005	-3.40222	-2.04098	0.362601	2.64447	-47.499	-31.9263	41.7088
15.5069	1.48137	-3.21159	-2.48628	0.333598	2.76434	-48.3978	-32.3229	40.7216
13.5075	-0.893926	-3.3900900000000003	-2.69579	0.276819	2.82785	-50.3262	-31.1407	39.8836
12.244000000000002	-2.05921	-3.69747	-2.63591	0.150546	2.84494	-50.0923	-31.7037	40.1232
10.8205	-2.2853	-2.7962	-2.4982900000000003	0.0275783	2.89693	-51.3567	-30.2073	38.788
7.5622	-1.60502	-2.47838	-2.3162	-0.08537689999999999	2.89792	-52.1417	-30.7183	37.7987
5.43239	-0.74245	-1.72822	-2.11418	-0.0994478	2.7974900000000003	-53.0614	-28.9242	38.0729
4.72716	1.51107	-1.68632	-1.6475099999999998	0.00293223	2.48222	-53.8654	-28.4336	36.4756
3.88219	3.02216	-2.68561	-0.99466	0.0820641	1.99629	-53.8732	-27.8818	36.4815
2.88383	5.10698	-4.48811	-0.203961	0.053462	1.47425	-54.5593	-26.7578	36.7467
2.00611	8.885819999999997	-6.29669	0.563878	-0.115079	0.794874	-54.8871	-26.8679	37.6147
2.23551	12.4563	-5.5677699999999986	0.257709	-0.305532	0.166818	-54.2309	-25.7862	37.4971
4.50825	15.1999	-1.09351	-1.00055	-0.13713	-0.200425	-54.6587	-27.3139	37.3605
6.4438900000000015	13.3287	2.11089	-2.20615	0.106439	-0.580216	-53.8727	-27.7747	36.7302
6.10706	6.02647	4.70916	-2.73597	0.315417	-0.8041560000000001	-54.3065	-29.2924	35.8511
4.82848	-1.53617	4.8310900000000006	-2.2933	0.325416	-1.03055	-53.7388	-30.9411	33.8485
3.7872	-6.2564	4.0193699999999986	-0.803107	0.252274	-1.34005	-53.598	-32.5018	34.6971
2.56201	-6.39526	2.0133400000000004	0.8974850000000001	0.0413175	-1.6022299999999998	-53.1445	-32.5259	35.312
2.28945	-4.67186	1.3735700000000002	2.23722	-0.112007	-1.7915599999999998	-52.9174	-32.323	36.055
1.88309	-2.63047	1.05132	3.03567	-0.17741700000000002	-1.88539	-52.8064	-31.8937	36.6776
0.2648350000000001	-1.467293	0.16319450000000002	3.08378	-0.15116400000000002	-1.8905349999999999	-51.61935	-32.1131	37.5939
-1.35342	-0.304116	-0.724931	3.1318900000000003	-0.124911	-1.89568	-50.4323	-32.3325	38.5102
-1.9812	-0.0462191	0.019199	2.54461	-0.0622863	-1.81077	-49.8637	-32.5812	39.1218
-1.58323	0.515624	1.75583	1.87178	0.014161600000000003	-1.70863	-50.5345	-32.1294	40.1223
-0.6137520000000001	1.04755	3.656	1.18933	0.238463	-1.56889	-49.083	-32.1707	39.3673
-1.51719	10.5097	-1.12209	0.828457	0.229398	-1.92677	-48.7177	-33.4164	40.8364
3.11106	7.11278	3.05671	1.15623	0.64795	-2.81055	-47.8159	-34.2106	40.0779
3.18313	2.81859	-8.22073	1.89671	0.225296	-2.77633	-47.1341	-34.4649	40.8122
11.7225	2.5779	-21.0546	2.42014	-0.26368	-3.3924	-46.6758	-35.2516	40.6763
24.5572	-7.48555	-15.3995	1.39283	-0.505997	-2.1496	-45.6349	-36.0945	43.2582
21.0638	-3.92581	-10.3827	0.813481	-0.9000969999999999	-1.90275	-44.1753	-36.3648	43.1196
11.2499	-0.522025	-8.05608	0.486709	-0.997725	-2.15345	-42.2566	-36.9919	43.7161
12.6722	8.348239999999999	-2.59808	0.728596	-1.09606	-1.6826599999999998	-42.6947	-37.8558	43.4629
14.8511	8.493910000000001	4.791	0.487073	-0.701116	-1.51338	-41.676	-38.2306	44.0695
11.7576	9.64294	4.9702199999999985	0.535446	-0.5099859999999999	-1.06403	-41.1156	-38.0346	44.4383
15.8493	10.125	2.67665	0.7298	-0.221916	-0.704757	-40.3317	-38.0605	44.3078
20.3654	8.39586	-2.16991	0.699889	-0.075744	-0.310384	-40.1068	-37.4228	45.5506
26.2582	10.2541	-4.9617900000000015	0.469141	0.000867394	0.0520871	-40.2368	-36.4189	45.0672
24.8292	12.7985	-1.96561	-0.140289	0.0989778	0.327899	-39.6548	-37.5523	45.7931
21.1051	11.0028	2.11618	-0.477142	0.291028	0.717957	-41.2319	-37.3768	45.0652
17.4942	11.6507	0.7408359999999999	-0.4453	0.363548	1.189	-41.5747	-37.6778	43.7032
15.6968	11.844	-1.61133	-0.713731	0.335058	1.7638599999999998	-41.8017	-36.9106	44.7035
16.7927	10.7551	-1.7196	-1.06905	0.335419	2.31592	-42.9269	-36.8645	44.218
19.4168	9.51414	-2.78901	-1.66373	0.297928	2.71733	-44.0786	-35.4808	42.7569
22.7148	5.8529	-4.2023199999999985	-2.45395	0.316514	2.9344200000000003	-45.6508	-35.3136	42.6477
21.287	-0.484453	-3.91705	-3.05013	0.294219	3.23907	-46.6701	-35.8001	40.4229
20.66605	-4.0606215	-3.0698100000000004	-3.1768	0.210535	3.3762	-47.6373	-35.31185	39.44575
20.0451	-7.636789999999999	-2.22257	-3.30347	0.126851	3.5133300000000003	-48.6045	-34.8236	38.4686
12.0674	-9.6654	-2.27962	-2.98026	0.15241300000000002	3.63337	-50.3067	-33.6525	37.8762
9.07084	-7.85332	-4.11603	-2.24931	0.165194	3.48653	-51.6713	-32.9264	36.6573
7.85837	4.39348	-7.5392800000000015	-1.04474	0.346373	2.63828	-52.1297	-31.924	37.1668
5.94335	21.0724	-10.4282	0.235962	0.323413	0.949369	-52.5874	-31.4618	36.8042
7.89657	32.1328	-7.5076399999999985	0.765367	0.10188	-0.8434200000000001	-52.0278	-31.4799	36.6756
9.87129	32.2865	-5.88402	-0.227151	0.0797786	-2.04203	-51.1256	-32.167	36.1658
11.6312	15.9281	-0.5736829999999999	-1.28583	0.303318	-2.64691	-51.0937	-34.3759	36.2658
11.1111	0.0346292	1.88671	-0.960275	0.307021	-2.93748	-49.6104	-36.1947	36.358
10.8583	-9.0994	3.14339	0.8684719999999999	0.179302	-3.40651	-48.8106	-37.433	36.0907
6.89918	-11.3561	1.32518	2.6566	-0.0119829	-3.38075	-47.8896	-38.6902	36.9362
-0.140022	-9.83279	-0.882345	3.14704	-0.430178	-2.95879	-46.0821	-39.0993	38.0311
-5.7824	-8.04768	0.44351	2.38098	-0.6037640000000001	-2.27632	-44.7335	-38.613	39.3868
-11.9388	-8.864939999999997	1.15992	0.995496	-0.6947840000000001	-1.35838	-43.923	-40.1924	39.8584
-10.1224	-9.41118	11.7467	-1.83399	0.267179	-0.0696375	-44.3831	-39.8339	38.9996
-11.2145	-12.2881	9.40065	-2.72478	0.94896	0.694579	-45.1715	-40.8784	36.6431
-11.2128	-17.5399	6.57211	-2.62632	0.800682	1.60565	-46.3095	-40.0565	35.9185
-10.5779	-16.0804	0.192118	-1.14959	0.1772	2.1558900000000003	-47.5365	-40.4546	35.9243
-6.1635	-13.3276	-0.52127	-0.139723	-0.113709	2.54418	-48.4511	-38.8846	36.4436
-2.10795	-9.51564	-0.903183	0.738989	-0.212118	2.87012	-48.2485	-37.3473	36.4584
-0.22452000000000005	-6.362475	-1.5741465000000001	1.0271595	-0.31249649999999995	2.8817500000000003	-49.61295	-35.48975	37.2939
1.65891	-3.20931	-2.24511	1.31533	-0.412875	2.89338	-50.9774	-33.6322	38.1294
5.51652	-1.10274	0.467101	1.04398	-0.294243	2.89614	-51.6773	-31.9464	37.658
8.49944	2.31839	2.27161	1.2917299999999998	0.00844252	2.42935	-52.1306	-30.9523	38.7863
8.14788	5.23541	0.614358	1.84696	0.156296	1.89181	-53.2755	-29.1487	38.9387
6.6311300000000015	8.14967	-3.07995	2.12827	0.0674738	1.47264	-53.6376	-27.5851	38.4632
5.2709800000000016	10.4609	-5.1991	1.91989	0.125173	0.964546	-53.8914	-25.0487	39.235
5.92595	25.8445	-4.10179	2.14227	-0.0643576	0.153558	-53.6632	-24.8475	40.1018
12.2588	62.0022	-22.6562	3.78303	-1.49622	-3.02226	-52.8715	-23.4851	43.4519
28.7547	44.8996	-10.293	0.119008	-1.93085	-7.150339999999999	-50.5902	-26.9704	42.282
14.3601	-38.5315	-8.8887	-4.764469999999998	0.294363	-2.59392	-49.7633	-30.8409	40.7486
7.250439999999998	-40.7272	-9.70658	-3.12466	-0.379441	-1.9547	-49.293	-32.8333	39.9809
15.8086	-26.2381	-11.8116	-0.141595	-1.31943	-3.11522	-47.7045	-33.6743	40.9491
29.627	-0.8101010000000001	0.353235	2.36648	-1.43137	-2.78118	-46.3398	-34.6161	41.7944
25.6273	14.3703	9.22515	2.35092	-1.1385	-2.58705	-45.0966	-34.2446	43.7686
9.26409	12.2135	4.83898	0.6658850000000001	-0.788287	-2.03758	-44.2887	-35.7119	44.1177
8.41349	6.32739	3.0008	0.352517	-0.980369	-1.62585	-42.5953	-36.1138	44.966
17.224	4.88595	-2.33869	0.944021	-0.684942	-1.29855	-42.1577	-35.357	44.9705
20.8326	7.041530000000002	-8.94861	1.02189	-0.471977	-0.907995	-41.2596	-35.8217	44.3393
24.0167	9.85508	-9.29241	0.405381	-0.237002	-0.4820350000000001	-41.4688	-35.8387	46.1975
24.0757	12.0263	-2.47373	-0.0698893	0.15495	-0.0983445	-42.0345	-35.5949	45.9572
17.5455	10.8812	2.3019700000000003	-0.0828187	0.533436	0.341578	-42.1701	-34.474000000000004	44.98
14.3125	10.4258	1.56384	0.113394	0.6237	0.8888440000000001	-42.8249	-35.4503	45.4701
12.5455	9.90846	-0.6651199999999999	0.136364	0.6026739999999999	1.3944299999999998	-43.2857	-34.5516	45.4834
13.0524	9.57472	-1.55972	-0.100663	0.519948	1.94366	-44.092	-33.4104	44.7595
15.8486	9.07688	-1.0281	-0.578224	0.493112	2.36438	-45.5714	-32.3526	43.7927
17.2465	7.1264699999999985	-0.696275	-1.10401	0.56665	2.6716900000000003	-46.8078	-32.0885	43.8056
17.5746	3.55663	-1.03464	-1.6948299999999998	0.563819	2.8481400000000003	-47.7265	-31.2662	42.4603
16.9391	0.575759	-1.92979	-2.09727	0.4677270000000001	2.92023	-48.4056	-31.5554	41.1012
15.136166666666664	-0.9370906666666666	-1.8850766666666667	-2.1507400000000003	0.3666286666666667	2.93647	-49.57503333333333	-30.993533333333332	40.6629
13.333233333333334	-2.449940333333333	-1.8403633333333331	-2.20421	0.2655303333333333	2.9527099999999997	-50.74446666666667	-30.43166666666667	40.2246
11.5303	-3.96279	-1.79565	-2.25768	0.164432	2.96895	-51.9139	-29.8698	39.7863
8.52877	-3.40301	-1.11556	-2.17496	0.06581260000000001	2.91783	-52.7201	-28.9443	38.6888
6.62253	-2.32918	-0.806186	-2.01614	0.14298699999999998	2.77403	-53.0662	-28.1616	38.8238
5.46309	0.497896	-1.6566900000000002	-1.62871	0.130627	2.5512200000000003	-53.9842	-26.9094	38.3495
